name,data
python-module-setuptools_scm,"["" python2.7(setuptools-scm)""]"
python-module-sexy,"[""  python2.7-module-sexy""]"
python-module-shutilwhich,"["" python2.7(shutilwhich)"","" python3(shutilwhich)""]"
python-module-simplegeneric,[]
python-module-simplejson,[]
python-module-singledispatch,[]
python-module-sip,"[""  python2.7-module-sip"",""  python2.7-module-sip-devel"",""  sip"",""  sip-devel"","" python3(sip)"","" sip-devel""]"
python-module-slip,[]
python-module-slugify,"["" python2.7(slugify)""]"
python-module-snowballstemmer,[]
python-module-socks,[]
python-module-sortedcontainers,[]
python-module-sphinx,"["" python-module-objects.inv""]"
python-module-sphinx_py3doc_enhanced_theme,"["" python2.7(sphinx_py3doc_enhanced_theme)""]"
python-module-sphinx_rtd_theme,[]
python-module-sphinxcontrib-asyncio,"["" python2.7(sphinxcontrib.asyncio)"","" python3(sphinxcontrib.asyncio)""]"
python-module-sphinxcontrib-httpdomain,[]
python-module-sphinxcontrib-spelling,"[""  python2.7-module-sphinxcontrib-spelling"","" python2.7(sphinxcontrib)"","" python2.7(sphinxcontrib.spelling)"","" python3(sphinxcontrib)"","" python3(sphinxcontrib.spelling)""]"
python-module-sphinxcontrib-websupport,[]
python-module-sphinxjp.themecore,"["" python2.7(sphinxjp)"","" python2.7(sphinxjp.themecore)"","" python3(sphinxjp)"","" python3(sphinxjp.themecore)""]"
python-module-sphinxjp.themes.basicstrap,"["" python2.7(sphinxjp.themes)"","" python2.7(sphinxjp.themes.basicstrap)"","" python3(sphinxjp.themes)"","" python3(sphinxjp.themes.basicstrap)""]"
python-module-spidermonkey,[]
python-module-sqlanydb,[]
python-module-statistics,[]
python-module-strippers.facebook,[]
python-module-subprocess32,"["" python2.7(subprocess32)""]"
python-module-subvertpy,"[""  python2.7-module-subvertpy""]"
python-module-suds,"[""  python2.7-module-suds""]"
python-module-svg.charts,"["" python3(svg)"","" python3(svg.charts)""]"
python-module-svgwrite,[]
python-module-tappy,[]
python-module-tasklocals,"["" python2.7(tasklocals)"","" python3(tasklocals)""]"
rr,"["" \trr-project""]"
rrd,"[""  librrd"",""  python3-module-rrd"",""  rrd-perl"",""  rrdtool"",""  rrdtool-devel""]"
rs,[]
rsh,[]
rsibreak,[]
rsnapshot,[]
rspamd,[]
rss2email,[]
rss2mail2,[]
rss_glx,"["" xscreensaver-hack""]"
rssh,[]
rsstail,[]
rstart,[]
rsyntaxtextarea,"[""       mvn(com.fifesoft:rsyntaxtextarea)"",""       osgi(com.fifesoft.rsyntaxtextarea)""]"
rsyslog-client-spool,[]
rsyslog-server-listen,[]
rt,"[""  perl(RT.pm)"",""  request-tracker"","" perl(RT/Shredder/Exceptions.pm)""]"
rtadmin,[]
rtcheck,[]
rteval,[]
rtfm,"["" RTFM r.t.f.m R.T.F.M.""]"
rtkit,[]
rtl-sdr,[]
rtl_433,[]
rtlsdr-scanner,[]
rtorrent,[]
ru_tts,[]
ruby,"[""       ruby-libs"",""       ruby-racc-runtime"",""       ruby-tool-irb"",""       rubygems"",""      /usr/bin/erb"",""      /usr/bin/irb"",""      ruby(2.7.0)"",""      ruby(enumerator)"",""      ruby(thread)"",""      ruby-doc-ri"",""      ruby-tools"",""     ruby-doc-ri"",""     ruby-tool-irb"",""     ruby-tools"",""     rubygems"",""  ruby-module-English"",""  ruby-module-bigdecimal"",""  ruby-module-cgi"",""  ruby-module-curses"",""  ruby-module-date-time"",""  ruby-module-dbm"",""  ruby-module-debug"",""  ruby-module-digest"",""  ruby-module-dl"",""  ruby-module-drb"",""  ruby-module-e2mmap"",""  ruby-module-erb"",""  ruby-module-etc"",""  ruby-module-fcntl"",""  ruby-module-fileutils"",""  ruby-module-gdbm"",""  ruby-module-iconv"",""  ruby-module-math"",""  ruby-module-misc"",""  ruby-module-net"",""  ruby-module-nkf"",""  ruby-module-open3"",""  ruby-module-openssl"",""  ruby-module-optparse"",""  ruby-module-patterns"",""  ruby-module-pty"",""  ruby-module-readline"",""  ruby-module-rexml"",""  ruby-module-rss"",""  ruby-module-sdbm"",""  ruby-module-shell"",""  ruby-module-socket"",""  ruby-module-stringio"",""  ruby-module-strscan"",""  ruby-module-syslog"",""  ruby-module-tracer"",""  ruby-module-uri"",""  ruby-module-wait"",""  ruby-module-webrick"",""  ruby-module-xmlrpc"",""  ruby-module-yaml"",""  ruby-module-zlib"","" ruby-module-English"","" ruby-module-bigdecimal"","" ruby-module-cgi"","" ruby-module-curses"","" ruby-module-date-time"","" ruby-module-dbm"","" ruby-module-debug"","" ruby-module-digest"","" ruby-module-dl"","" ruby-module-drb"","" ruby-module-e2mmap"","" ruby-module-erb"","" ruby-module-etc"","" ruby-module-fcntl"","" ruby-module-fileutils"","" ruby-module-gdbm"","" ruby-module-iconv"","" ruby-module-math"","" ruby-module-misc"","" ruby-module-net"","" ruby-module-nkf"","" ruby-module-open3"","" ruby-module-openssl"","" ruby-module-optparse"","" ruby-module-patterns"","" ruby-module-pty"","" ruby-module-readline"","" ruby-module-rexml"","" ruby-module-rss"","" ruby-module-sdbm"","" ruby-module-shell"","" ruby-module-socket"","" ruby-module-stringio"","" ruby-module-strscan"","" ruby-module-syslog"","" ruby-module-tracer"","" ruby-module-uri"","" ruby-module-wait"","" ruby-module-webrick"","" ruby-module-xmlrpc"","" ruby-module-yaml"","" ruby-module-zlib""]"
ruby-activerecord-session_store,[]
ruby-addressable,[]
ruby-amazon-ec2,[]
ruby-ancestry,[]
ruby-apipie-rails,[]
ruby-artifactory-client,[]
ruby-audited,[]
ruby-awesome-print,[]
ruby-aws-sdk,"[""      aws-sdk-core"",""      ruby-aws-sdk-core"",""     aws-sdk-core"",""     ruby-aws-sdk-core""]"
ruby-aws-sigv4,[]
ruby-azure,[]
ruby-azure-core,[]
ruby-azure-storage,"[""  azure-storage-ruby""]"
ruby-benchmark-ips,[]
ruby-capistrano,[]
ruby-capybara,[]
ruby-cconfig,[]
ruby-chef-vault,[]
ruby-chunky_png,[]
ruby-citrus,[]
ruby-coderay,[]
ruby-coffee-script,[]
ruby-commander,[]
ruby-concourse,[]
ruby-configparser,[]
ruby-connection-pool,"[""  ruby-connection_pool""]"
ruby-crass,[]
ruby-daemons,[]
ruby-dalli,[]
ruby-dbus,[]
ruby-deacon,[]
ruby-declarative,[]
ruby-declarative-option,[]
ruby-deep-cloneable,[]
ruby-diff-lcs,[]
ruby-docile,[]
ruby-domain_name,[]
ruby-erubi,[]
ruby-et-orbi,[]
ruby-ethon,[]
ruby-facets,[]
ruby-ffi-rzmq,[]
ruby-ffi-rzmq-core,[]
ruby-fission,[]
ruby-fluentd,[]
ruby-fog-aws,[]
ruby-fog-brightbox,[]
ruby-fog-cloudatcost,[]
ruby-fog-core,[]
ruby-fog-digitalocean,[]
ruby-fog-dnsimple,[]
ruby-fog-dynect,[]
ruby-fog-ecloud,[]
ruby-fog-google,[]
ruby-fog-internet-archive,[]
ruby-fog-joyent,[]
ruby-fog-json,[]
ruby-fog-libvirt,[]
ruby-fog-local,[]
ruby-fog-openstack,[]
ruby-fog-ovirt,[]
ruby-fog-powerdns,[]
ruby-fog-profitbricks,[]
ruby-fog-rackspace,[]
ruby-fog-radosgw,[]
ruby-fog-riakcs,[]
ruby-fog-sakuracloud,[]
ruby-fog-serverlove,[]
ruby-fog-softlayer,[]
ruby-fog-storm_on_demand,[]
ruby-fog-terremark,[]
ruby-fog-vmfusion,[]
ruby-fog-voxel,[]
ruby-fog-xenserver,[]
ruby-fog-xml,[]
ruby-font-awesome-rails,[]
ruby-fugit,[]
ruby-fuzzyurl,[]
ruby-get-process-mem,[]
python3-module-combo,[]
python3-module-commentjson,"["" python3(commentjson)""]"
python3-module-commonmark,[]
python3-module-commonmark0.7,[]
python3-module-config,[]
python3-module-configargparse,[]
python3-module-confluent-kafka,[]
python3-module-construct,[]
python3-module-contextlib2,[]
python3-module-contexts,"["" python3(contexts)""]"
python3-module-conversionkit,[]
python3-module-convertdate,"["" python3(convertdate)""]"
python3-module-cotyledon,[]
python3-module-couchdb,[]
python3-module-couchdbkit,[]
python3-module-cov-core,"["" python3(cov_core)"","" python3(cov_core_init)""]"
python3-module-cpopen,[]
python3-module-cppy,[]
python3-module-cpuinfo,[]
python3-module-crashtest,[]
python3-module-crayons,[]
python3-module-crc32c,[]
python3-module-crcmod,[]
python3-module-credis,"["" python3(credis)""]"
python3-module-creole,[]
python3-module-crochet,[]
python3-module-croniter,[]
python3-module-crossbar,[]
python3-module-crypto,"["" python3(crypto)""]"
python3-module-cryptography,[]
python3-module-cs.htmlmailer,"["" python2.7(cs)"","" python3(cs.htmlmailer)""]"
python3-module-css-parser,[]
python3-module-cssselect,[]
python3-module-cssselect2,[]
python3-module-cssutils,[]
python3-module-ctypesgen,[]
python3-module-curio,[]
python3-module-cursive,[]
python3-module-curve25519,"["" python3(curve25519)""]"
python3-module-cvxopt,[]
python3-module-cx-freeze,"["" cx_Freeze""]"
python3-module-cycler,[]
python3-module-cyhunspell,[]
python3-module-cypari2,[]
python3-module-cyrand,"["" python3(cyrand)""]"
python3-module-cyruslib,[]
python3-module-cysignals,[]
python3-module-dacite,[]
python3-module-daemon,[]
python3-module-daiquiri,[]
python3-module-dask,[]
python3-module-datafolder,"["" python3(datafolder)""]"
python3-module-datarray,"["" python3(datarray)""]"
python3-module-datastreams,"["" python3(datastreams)""]"
python3-module-dateparser,[]
python3-module-dateutil,[]
python3-module-dbfpy,[]
python3-module-dbfread,"["" python3(dbfread)""]"
python3-module-dbus-deviation,[]
python3-module-dbusmock,[]
python3-module-debian,[]
python3-module-debianbts,[]
python3-module-debtcollector,[]
python3-module-debug,"["" python3(debug)""]"
python3-module-defusedxml,[]
python3-module-deprecated,"["" python3(Deprecated)""]"
python3-module-deprecation,[]
python3-module-derpconf,"["" python3(derpconf)""]"
python3-module-descartes,"["" python3(descartes)""]"
python3-module-designateclient,[]
python3-module-detox,"["" python3(detox)""]"
python3-module-dexml,"["" python3(dexml)""]"
python3-module-dialog,[]
python3-module-diamond,"["" python3(diamond)""]"
python3-module-dictdiffer,[]
python3-module-didl-lite,[]
python3-module-diff-match-patch,[]
python3-module-dill,[]
python3-module-dingus,[]
python3-module-dirty-models,"["" python3(dirty_models)""]"
python3-module-dirty-validators,"["" python3(dirty_validators)""]"
python3-module-dirtyjson,"["" python3(dirtyjson)""]"
python3-module-distance,"["" python3(distance)""]"
python3-module-distlib,[]
python3-module-distro,[]
python3-module-dj-queryset-manager,[]
python3-module-djanginxed,[]
python3-module-django-annoying,[]
python3-module-django-appconf,[]
python3-module-django-bootstrap3,[]
python3-module-django-ckeditor,[]
python3-module-django-classy-tags,[]
python3-module-django-clsview,[]
python3-module-django-compressor,[]
python3-module-django-contrib-comments,[]
python3-module-django-countries,"["" python3(django_countries)""]"
python3-module-django-country-dialcode,[]
python3-module-django-debug-toolbar,[]
python3-module-django-dfp,[]
python3-module-django-environ,[]
python3-module-django-export,[]
python3-module-django-facebook-comments,[]
python3-module-django-facebook-realtime,[]
python3-module-django-facebook-utils,[]
python3-module-django-filter,"["" python3(django_filters)""]"
python3-module-django-friends,[]
python3-module-django-geckoboard,[]
python3-module-django-generate,[]
python3-module-django-googlesearch,[]
python3-module-django-guardian,"["" python3(django-guardian)""]"
python3-module-django-htmlmin,[]
python3-module-django-js-asset,[]
python3-module-django-json-rpc,[]
python3-module-django-jsonfield,[]
python3-module-django-m2m-history,[]
python3-module-django-minify-html,[]
python3-module-django-model-utils,[]
python3-module-django-nose,[]
python3-module-django-object-tools,[]
python3-module-django-order,[]
python3-module-django-pagination,[]
python3-module-django-picklefield,[]
python3-module-django-preferences,[]
python3-module-django-publisher,[]
python3-module-django-recaptcha,[]
python3-module-django-redis,[]
python3-module-django-registration,[]
python3-module-django-reportato,[]
python3-module-django-richcomments,[]
python3-module-django-section,[]
python3-module-django-sekizai,[]
python3-module-django-simple-autocomplete,[]
python3-module-django-sites-groups,[]
python3-module-django-snippetscream,[]
python3-module-django-sortedm2m,[]
python3-module-django-storages,[]
python3-module-django-taggit,[]
python3-module-django-tastypie,[]
python3-module-django-tinymce,[]
python3-module-django-tools,[]
python3-module-django-user_agents,[]
python3-module-django_factory,[]
python3-module-dkimpy,[]
python3-module-dm.reuse,[]
python3-module-dm.xmlsec.binding,"["" python3(dm)"","" python3(dm.xmlsec)"","" python3(dm.xmlsec.binding)""]"
python3-module-dns,[]
python3-module-dnslib,"["" python3(dnslib)""]"
python3-module-dobbin,[]
python3-module-doc8,[]
python3-module-docker,[]
python3-module-docker-pycreds,[]
python3-module-dockerpty,[]
python3-module-docopt,[]
python3-module-doctools,"["" python3(doctools)""]"
python3-module-docutils,[]
python3-module-docx,[]
python3-module-dogpile.cache,"[""  python3-module-dogpile-cache"",""  python3-module-dogpile-core"","" python-module-dogpile-cache"","" python3(dogpile.cache)"","" python3(dogpile.core)""]"
python3-module-dominate,[]
python3-module-dotenv,[]
python3-module-doubles,[]
python3-module-doxx,"["" python3(doxx)""]"
python3-module-dpkt,[]
python3-module-dracclient,[]
python3-module-drf-compound-fields,"["" python3(drf_compound_fields)""]"
python3-module-dropbox,[]
python3-module-dugong,"["" python3(dugong)""]"
python3-module-dukpy,[]
python3-module-easy-thumbnails,[]
python3-module-easysnmp,[]
python3-module-ecdsa,[]
python3-module-ecl_twitter,[]
python3-module-ed25519,[]
python3-module-editdistance,[]
python3-module-efl,[]
python3-module-eggtestinfo,[]
python3-module-ejson,[]
python3-module-elasticsearch,"["" python3(elasticsearch)""]"
python3-module-elements,[]
python3-module-elftools,[]
python3-module-eliot,[]
python3-module-emails,[]
python3-module-emoji,[]
python3-module-encore,[]
python3-module-entrypoints,[]
python3-module-envisage,[]
python3-module-ephem,[]
python3-module-eradicate,[]
python3-module-erf,[]
python3-module-et_xmlfile,"["" python3(et_xmlfile)""]"
python3-module-etcd3gw,[]
python3-module-ethtool,[]
python3-module-eve,"["" python3(eve)""]"
python3-module-evelink,"["" python3(evelink)""]"
python3-module-eventlet,[]
python3-module-eventlib,[]
python3-module-events,"["" python3(events)""]"
python3-module-ewmh,"["" python3(ewmh)""]"
python3-module-exam,"["" python3(exam)""]"
python3-module-execnet,"["" python3(execnet)""]"
python3-module-experimental.cssselect,"["" python3(experimental)"","" python3(experimental.cssselect)""]"
python3-module-ez_setup,"["" python3(ez_setup)""]"
python3-module-ezcf,"["" python3(ezcf)""]"
python3-module-ezfacebook,[]
python3-module-fabio,[]
python3-module-facebook,[]
python3-module-facebook-sdk,[]
python3-module-facebook_utils,[]
python3-module-facepy,[]
python3-module-factory_boy,"["" python3(factory)""]"
python3-module-faker,[]
python3-module-fakeredis,[]
python3-module-faketime,"["" python3(faketime)""]"
python3-module-fanstatic,[]
python3-module-fastavro,[]
python3-module-fasteners,[]
python3-module-fb,[]
python3-module-fbads,[]
python3-module-feedgenerator,[]
python3-module-feedparser,[]
python3-module-ffc,"[""  ffc"","" python-module-ufc""]"
python3-module-ffpyplayer,[]
python3-module-fiat,[]
python3-module-fido,"["" python3(fido)""]"
python3-module-fido2,[]
python3-module-fields,[]
python3-module-file-read-backwards,[]
python3-module-filechunkio,"["" python3(filechunkio)""]"
python3-module-filedepot,"["" python3(filedepot) python3(depot)""]"
python3-module-filetype,[]
python3-module-filterpy,[]
python3-module-fiona,"[""  python-module-fiona"","" python3(fiona)""]"
python3-module-fixedpoint,[]
python3-module-fixtures,[]
python3-module-fixtures2,"["" python3(fixtures2)""]"
python3-module-flake8,[]
python3-module-flake8-debugger,"["" python3(flake8_debugger)""]"
python3-module-flake8-polyfill,[]
python3-module-flake8-print,"["" python3(flake8_print)""]"
python3-module-flake8_doubles,"["" python3(flake8_doubles)""]"
python3-module-flaky,[]
python3-module-flamegraph,[]
python3-module-flask,"["" python-module-flask""]"
python3-module-flask-appconfig,"["" python3(flask_appconfig)""]"
python3-module-flask-assets,[]
python3-module-flask-babel,"["" python3(flask_babel)""]"
python3-module-flask-caching,[]
python3-module-flask-canvas,[]
python3-module-flask-cors,[]
python3-module-flask-limiter,"["" python2.7(flask_limiter)""]"
python3-module-flask-login,[]
python3-module-flask-migrate,[]
python3-module-flask-pymongo,[]
python3-module-flask-sqlalchemy,"["" python3-module-flask_sqlalchemy""]"
python3-module-flask-versioned,[]
python3-module-flask-wtf,"["" python3(flask_wtf)""]"
python3-module-flask_mail,"["" python3(flask_mail)""]"
python3-module-flask_oauth,"["" python3(flask_oauth)""]"
python3-module-flexmock,[]
python3-module-flickrapi,[]
python3-module-flit,[]
python3-module-flufl.bounce,[]
python3-module-flufl.i18n,[]
python3-module-flufl.lock,[]
python3-module-fonttools,[]
python3-module-forex-python,[]
python3-module-formats,"["" python3(formats)""]"
python3-module-fpconst,[]
python3-module-framer,"["" python3(framer)""]"
python3-module-freetype,[]
python3-module-freetypy,"["" python3(freetypy)""]"
python3-module-freezegun,[]
python3-module-fs,[]
python3-module-ftputil,[]
python3-module-funcparserlib,[]
python3-module-functest,"["" python3(functest)""]"
python3-module-functools32,[]
python3-module-furo,[]
python3-module-fuse,[]
python3-module-fuse3,"[""  pyfuse3""]"
python3-module-futurist,[]
python3-module-fuzzywuzzy,[]
python3-module-gabbi,[]
python3-module-gatt,[]
python3-module-gattlib,[]
python3-module-gdata,[]
gem-text,"[""       ruby-text"",""      ruby-text""]"
gem-thin,[]
gem-thor,[]
gem-timeliness,[]
gem-tpm-key-attestation,[]
gem-train,[]
gem-train-winrm,[]
gem-truthy,[]
gem-tty-box,[]
gem-tty-color,[]
gem-tty-cursor,[]
gem-tty-prompt,[]
gem-tty-reader,[]
gem-tty-screen,[]
gem-tty-table,[]
gem-turbolinks,"[""      ruby-turbolinks"",""     ruby-turbolinks""]"
gem-twitter-text,"[""       twitter-text"",""      twitter-text""]"
gem-uglifier,"[""       ruby-uglifier"",""      ruby-uglifier""]"
gem-unf,"[""       ruby-unf"",""      ruby-unf""]"
gem-unf-ext,"[""       ruby-unf_ext"",""      ruby-unf-ext-doc"",""      ruby-unf_ext"",""     ruby-unf-ext-doc""]"
gem-unicode,[]
gem-unicode-emoji,"[""      ruby-unicode-emoji"",""     ruby-unicode-emoji""]"
gem-unicode-utils,[]
gem-unicorn,[]
gem-validates-lengths-from-database,"[""       ruby-validates_lengths_from_database"",""      ruby-validates_lengths_from_database""]"
gem-vcr,[]
gem-vegas,[]
gem-vpim,[]
gem-webauthn,[]
openldap,"[""  libldap2.4"",""  openldap"",""  openldap-devel"",""  openldap-devel-static"",""  openldap2.4"",""  openldap2.4-clients"",""  openldap2.4-doc"",""  openldap2.4-servers""]"
openrgb,[]
papirus-icon-theme,[]
pciids,[]
php8.0,"[""  php"",""  php-devel"",""  php-engine"",""  php-engine-devel"",""  php8.0-bcmath"",""  php8.0-ctype"",""  php8.0-date"",""  php8.0-dom"",""  php8.0-filter"",""  php8.0-ftp"",""  php8.0-gettext"",""  php8.0-hash"",""  php8.0-iconv"",""  php8.0-json"",""  php8.0-libs"",""  php8.0-libxml"",""  php8.0-mhash"",""  php8.0-pcre"",""  php8.0-posix"",""  php8.0-reflection"",""  php8.0-session"",""  php8.0-shmop"",""  php8.0-simplexml"",""  php8.0-spl"",""  php8.0-standard"",""  php8.0-sysvmsg"",""  php8.0-sysvsem"",""  php8.0-sysvshm"",""  php8.0-tokenizer"",""  php8.0-wddx"",""  php8.0-xml"",""  php8.0-xmlwriter"",""  php8.0-zlib"",""  rpm-build-php-version""]"
php8.0-apcu,[]
php8.0-bz2,[]
php8.0-calendar,[]
php8.0-curl,[]
php8.0-dba,[]
php8.0-exif,[]
php8.0-fileinfo,[]
php8.0-fpm-fcgi,"[""  php-engine""]"
php8.0-gd,"[""  php8.2-gd2""]"
php8.0-gmagick,[]
php8.0-gmp,[]
php8.0-imagick,[]
php8.0-imap,[]
php8.0-intl,[]
php8.0-jpgraph,"["" /usr/share/php/modules/jpgraph""]"
php8.0-ldap,[]
php8.0-mbstring,[]
php8.0-mcrypt,[]
php8.0-memcache,[]
php8.0-memcached,[]
php8.0-mysqlnd-mysqli,"[""  php8.2-mysqli""]"
php8.0-opcache,[]
php8.0-openssl,[]
php8.0-pcntl,[]
php8.0-pdo,[]
php8.0-pdo_mysql,"["" php-pdo-driver""]"
php8.0-pdo_odbc,"["" php8.2-pdo-driver""]"
php8.0-pdo_pgsql,"["" php8.2-pdo-driver""]"
php8.0-pdo_sqlite,"["" php8.2-pdo-driver""]"
php8.0-pdo_sqlsrv,[]
php8.0-pgsql,[]
php8.0-readline,[]
php8.0-redis,[]
php8.0-snmp,[]
php8.0-soap,[]
php8.0-sockets,[]
php8.0-sodium,[]
php8.0-sphinx,[]
php8.0-sqlsrv,[]
php8.0-ssh2,[]
php8.0-swoole,[]
php8.0-tidy,[]
php8.0-xdebug,[]
php8.0-xhprof,[]
php8.0-xmlreader,[]
php8.0-xmlrpc,[]
php8.0-xsl,[]
php8.0-yaml,[]
php8.0-zip,[]
php8.1,"[""  php"",""  php-devel"",""  php-engine"",""  php-engine-devel"",""  php8.1-bcmath"",""  php8.1-ctype"",""  php8.1-date"",""  php8.1-dom"",""  php8.1-filter"",""  php8.1-ftp"",""  php8.1-gettext"",""  php8.1-hash"",""  php8.1-iconv"",""  php8.1-json"",""  php8.1-libs"",""  php8.1-libxml"",""  php8.1-mhash"",""  php8.1-pcre"",""  php8.1-posix"",""  php8.1-reflection"",""  php8.1-session"",""  php8.1-shmop"",""  php8.1-simplexml"",""  php8.1-spl"",""  php8.1-standard"",""  php8.1-sysvmsg"",""  php8.1-sysvsem"",""  php8.1-sysvshm"",""  php8.1-tokenizer"",""  php8.1-wddx"",""  php8.1-xml"",""  php8.1-xmlwriter"",""  php8.1-zlib"",""  rpm-build-php-version""]"
php8.1-apcu,[]
php8.1-bz2,[]
php8.1-calendar,[]
php8.1-curl,[]
php8.1-dba,[]
php8.1-exif,[]
php8.1-fileinfo,[]
php8.1-fpm-fcgi,"[""  php-engine""]"
php8.1-gd,"[""  php8.2-gd2""]"
php8.1-gmagick,[]
php8.1-gmp,[]
php8.1-imagick,[]
php8.1-imap,[]
php8.1-intl,[]
php8.1-jpgraph,"["" /usr/share/php/modules/jpgraph""]"
php8.1-ldap,[]
php8.1-mbstring,[]
php8.1-mcrypt,[]
php8.1-memcache,[]
php8.1-memcached,[]
php8.1-mysqlnd-mysqli,"[""  php8.2-mysqli""]"
php8.1-opcache,[]
php8.1-openssl,[]
php8.1-pcntl,[]
php8.1-pdo,[]
php8.1-pdo_mysql,"["" php-pdo-driver""]"
php8.1-pdo_odbc,"["" php8.2-pdo-driver""]"
php8.1-pdo_pgsql,"["" php8.2-pdo-driver""]"
php8.1-pdo_sqlite,"["" php8.2-pdo-driver""]"
php8.1-pgsql,[]
php8.1-readline,[]
php8.1-redis,[]
php8.1-snmp,[]
php8.1-soap,[]
php8.1-sockets,[]
php8.1-sodium,[]
php8.1-sphinx,[]
php8.1-ssh2,[]
php8.1-swoole,[]
php8.1-tidy,[]
php8.1-xdebug,[]
php8.1-xhprof,[]
php8.1-xmlreader,[]
php8.1-xsl,[]
php8.1-yaml,[]
php8.1-zip,[]
php8.2,"[""  php"",""  php-devel"",""  php-engine"",""  php-engine-devel"",""  php8.2-bcmath"",""  php8.2-ctype"",""  php8.2-date"",""  php8.2-dom"",""  php8.2-filter"",""  php8.2-ftp"",""  php8.2-gettext"",""  php8.2-hash"",""  php8.2-iconv"",""  php8.2-json"",""  php8.2-libs"",""  php8.2-libxml"",""  php8.2-mhash"",""  php8.2-pcre"",""  php8.2-posix"",""  php8.2-reflection"",""  php8.2-session"",""  php8.2-shmop"",""  php8.2-simplexml"",""  php8.2-spl"",""  php8.2-standard"",""  php8.2-sysvmsg"",""  php8.2-sysvsem"",""  php8.2-sysvshm"",""  php8.2-tokenizer"",""  php8.2-wddx"",""  php8.2-xml"",""  php8.2-xmlwriter"",""  php8.2-zlib"",""  rpm-build-php-version""]"
php8.2-apcu,[]
php8.2-bz2,[]
php8.2-calendar,[]
php8.2-curl,[]
php8.2-dba,[]
php8.2-exif,[]
php8.2-fileinfo,[]
php8.2-fpm-fcgi,"[""  php-engine""]"
php8.2-gd,"[""  php8.2-gd2""]"
php8.2-gmagick,[]
php8.2-gmp,[]
php8.2-imagick,[]
php8.2-imap,[]
php8.2-intl,[]
php8.2-jpgraph,"["" /usr/share/php/modules/jpgraph""]"
php8.2-ldap,[]
php8.2-mbstring,[]
php8.2-mcrypt,[]
php8.2-memcache,[]
php8.2-memcached,[]
php8.2-mysqlnd-mysqli,"[""  php8.2-mysqli""]"
php8.2-opcache,[]
php8.2-openssl,[]
php8.2-pcntl,[]
php8.2-pdo,[]
php8.2-pdo_mysql,"["" php-pdo-driver""]"
php8.2-pdo_odbc,"["" php8.2-pdo-driver""]"
php8.2-pdo_pgsql,"["" php8.2-pdo-driver""]"
php8.2-pdo_sqlite,"["" php8.2-pdo-driver""]"
php8.2-pgsql,[]
php8.2-readline,[]
php8.2-redis,[]
php8.2-snmp,[]
php8.2-soap,[]
php8.2-sockets,[]
php8.2-sodium,[]
php8.2-sphinx,[]
php8.2-ssh2,[]
php8.2-swoole,[]
php8.2-tidy,[]
php8.2-xdebug,[]
php8.2-xhprof,[]
php8.2-xmlreader,[]
php8.2-xsl,[]
php8.2-yaml,[]
php8.2-zip,[]
plasma5-kwallet-pam,"[""  kf5-kwallet-pam""]"
proxmox-mini-journalreader,"[""  pve-mini-journalreader""]"
pulseaudio,"[""  pulseaudio-bluez"",""  pulseaudio-gconf"","" pulseaudio-bluez"","" pulseaudio-gconf""]"
pulseaudio-module-xrdp,[]
pve-manager,[]
pyclip,[]
python3-module-Pygments,"[""  python3-module-pygments"","" python3(Pygments)""]"
python3-module-arpeggio,"["" python3(Arpeggio)""]"
python3-module-black,[]
python3-module-click,[]
python3-module-cligj,[]
python3-module-djangorestframework,[]
python3-module-google-auth-httplib2,[]
python3-module-importlib-metadata,"[""  python3-module-importlib_metadata"","" python3(importlib-metadata)""]"
python3-module-keyring,[]
python3-module-mako,"[""  python-module-mako""]"
python3-module-markupsafe,[]
python3-module-mike,[]
python3-module-mkdocs,[]
python3-module-motor,"["" python3(motor)""]"
python3-module-pathspec,[]
python3-module-pluggy,[]
python3-module-pymongo,[]
python3-module-pyproject-installer,"["" python3(pyproject-installer)""]"
python3-module-pytest,[]
python3-module-pytest-bdd,"["" python3(pytest-bdd)""]"
python3-module-pytest-benchmark,"["" python3(pytest-benchmark)""]"
python3-module-pytest-cov,[]
python3-module-pytest-django,"["" python3(pytest-django)""]"
python3-module-pytest-xdist,"["" python3(pytest-xdist)"","" python3(pytest_xdist)""]"
python3-module-sphinx,"["" python3-module-objects.inv""]"
python3-module-sphinxcontrib-htmlhelp,[]
python3-module-sphinxcontrib-serializinghtml,[]
python3-module-sybil,[]
python3-module-testfixtures,[]
python3-module-verspec,[]
rabbitmq-server,[]
rars,"["" rars-javadoc""]"
ring-project,"[""  jami-client-gnome"",""  jami-client-qt"",""  jami-gnome"",""  jami-qt"",""  libringclient-common"",""  libringclient-devel"",""  ring-client-kde5"",""  ring-daemon-common"",""  ring-daemon-devel"",""  ring-daemon-devel-static""]"
rpm-macros-apache2,"[""  %name-%apache2_libdb_name""]"
python3-module-loguru,[]
python3-module-openqa-client,"["" python3(openqa_client)""]"
snapper,[]
